LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
0,1,1,2,1,0,1,0.3592489714164052,0,1,1,2,1,0,1,0,0,0,13.398725506705693,3.391980660460959,136.97545151804556,0.01,12,0.3282308640102196,7.605060086621605,40.62005555435141,1,0,0,3,0.17117942399318692,5,7,4,5,6,68.76492713076486,3,Y
0,1,0,2,1,0,1,0.3516097661553035,0,1,1,1,1,0,1,0,0,0,13.092612374355289,3.233582536383338,124.35308320479035,0.01,12,0.3465190151371208,6.905153402864405,37.86563525712728,1,0,0,2,0.16690146904696995,5,7,3,4,6,69.78338597617494,3,Y
3,7,2,4,0,12,4,0.2370767375189194,6,1,0,15,1,0,12,0,2,0,24.184738428140623,9.305286070158063,2078.345769759265,0.07073081562027016,48,0.10780755313918955,115.45930348939942,223.31121777552832,0,3,6,13,0.17,22,25,13,11,24,31.259599347774664,17,Y
17,52,17,2,17,86,28,0.321809248800484,37,10,0,120,8,0,119,0,3,0,89.01881892089132,36.23926521458699,153534.88335114872,1.2153134707655078,521,0.02622343264617246,8529.719556747037,3642.7228484868547,0,24,43,94,0.22335148969258695,234,286,79,23,158,19.422015355877146,122,Y
1,1,0,3,1,0,1,0.25094110816188525,0,1,0,1,1,0,1,0,0,0,16.199459588586887,2.2867032183135256,85.77037033832059,0.010188221632377054,13,0.43623556735245894,4.762902919702464,37.050171831438135,0,0,0,2,0.11225865958852466,6,7,4,3,9,82.70265729928727,4,Y
10,5,7,4,8,8,3,0.07429677050648817,4,3,1,22,1,0,36,0,0,0,52.95361581281129,20.01796452337941,19108.07795250012,0.3247139944718846,185,0.05570322949351183,1061.5637751388954,981.3088876738371,0,2,4,21,0.05429677050648817,73,112,26,13,61,21.875921386532635,41,Y
8,14,2,12,7,15,9,0.20792595116288382,6,5,0,35,3,0,32,0,0,0,28.79927313958611,36.79592049997998,38864.03789760315,0.34962975581441913,187,0.03,2159.114097194749,1057.7077796525364,0,4,7,27,0.15585190232576768,69,118,24,25,62,37.04698353468628,44,Y
13,15,6,19,16,10,11,0.1852638070047391,4,6,0,47,2,0,48,0,5,0,60.126373647510405,53.96528067140101,130940.94027880789,0.8593381700337692,412,0.02276303618661142,7274.498443872185,2591.1639161033368,0,3,5,38,0.12078987937796194,159,253,46,29,99,42.362357305043844,68,Y
0,1,8,0,0,0,1,0.09225193628719117,0,1,1,9,1,0,10,0,0,0,17.202451048751655,9.634060353331435,1260.7294618526087,0.04394088850258454,41,0.11069669736415805,70.03802937273637,137.9881824588375,1,0,0,10,0.08112596814359559,11,30,3,5,12,0.0,10,Y
13,21,2,24,9,38,11,0.1984054241762179,18,6,0,43,5,0,31,2,0,0,26.436807575331144,37.802373077095325,36087.13528362203,0.31837152307485606,180,0.030797287911891055,2004.8408712369992,965.6861462378114,0,10,19,34,0.1396013560440545,67,112,19,21,81,52.594271538771594,55,Y
7,1,4,1,12,0,1,0.2809869517369818,0,1,1,5,1,0,6,0,0,0,43.61867496877148,2.739270180639264,285.1265307567712,0.0360729819360736,26,0.36650217471050306,15.836231919218495,111.32214683980811,1,0,0,6,0.13006428309406143,10,15,10,5,30,59.162045852336256,7,Y
0,1,1,1,0,0,1,0.4943269769978759,0,1,1,2,1,0,1,0,0,0,8.735832754033323,4.618488951140714,184.05283802329973,0.01,12,0.2147653393217842,10.220170274678878,39.89063432421147,1,0,0,3,0.2468231071188105,4,7,3,6,4,50.75632742664318,2,Y
32,87,47,16,94,121,1,0.007573102071344389,55,1,1,271,1,0,250,0,1,1,99.42269342646469,95.78911504410131,1181413.373678241,3.0689170901043443,1223,0.015146204142688777,65634.08017672537,9198.871534116368,1,32,60,220,0.0,468,755,119,48,401,36.509597713918765,267,Y
10,15,5,15,13,10,11,0.20161671436236964,4,6,0,45,3,0,42,0,4,0,38.817899490250575,53.9548998390238,118157.6879367054,0.7037147111428457,347,0.02161671436236962,6564.318039070927,2124.725603380244,0,3,5,36,0.13485014308710885,135,212,37,30,83,40.58058821319834,57,Y
7,1,3,1,11,0,1,0.2997019552834526,0,1,1,4,1,0,6,0,0,0,40.70403596406992,2.761549946766015,268.0758257399687,0.0338450053233985,24,0.3633830074527579,14.888896263509043,104.2474299039196,1,0,0,5,0.14031297551236688,9,15,9,5,27,58.37913487064223,7,Y
10,6,1,9,5,8,4,0.10253350597023969,4,2,0,18,1,0,30,0,1,0,39.174967630580056,21.734753560636193,18308.759797158837,0.28464980578348037,165,0.04718331175372004,1017.1540498349643,846.503978535886,0,2,4,16,0.06845006473883988,67,98,20,13,57,29.86621470284986,39,Y
16,1,12,9,66,0,1,0.059893612632763334,0,1,1,16,1,0,10,0,0,0,95.01344285255047,5.182978021242134,1504.3277206233333,0.12279256525990083,73,0.235478743152565,83.573911488957,362.1115236623218,1,0,0,17,0.027313822107335836,29,44,23,6,104,68.42429188888713,19,Y
15,3,9,9,56,4,2,0.1182831151257114,2,1,0,17,1,0,10,0,1,0,87.06591887766163,5.555053401494052,1737.2937730366903,0.12124921468391098,71,0.21890458120331088,96.5152355948267,361.6224056938406,0,1,2,17,0.06750157063217803,31,40,24,7,94,70.21662226874493,20,Y
20,14,8,27,19,13,9,0.14665607664745908,6,4,0,45,2,0,59,0,5,0,111.46741607325083,45.09756760496326,124718.30314372608,1.0933975353247793,503,0.030001985628601423,6928.79517432051,3289.541563519322,0,3,6,38,0.09666004790466193,189,313,62,25,128,43.023514687412266,86,Y
8,25,15,9,9,41,13,0.18928595388554187,17,7,0,63,8,0,64,1,4,0,69.43099002903955,22.379693827496638,33627.17515301555,0.5037300256191434,245,0.046746005123828684,1868.1761394465893,1517.6104847310412,0,12,21,52,0.1462699743808566,110,135,52,20,93,23.052862893253007,73,Y
10,6,8,6,38,10,3,0.2647324187320474,4,3,0,21,2,0,11,0,3,0,71.39880003236135,4.577597590543268,1209.0493446343053,0.09914232187925193,59,0.22914232187925193,67.16832159235743,288.8108591125933,0,2,5,19,0.20212900623393712,24,34,19,7,67,47.61316335986981,17,Y
8,5,2,4,3,8,3,0.08,4,3,1,16,1,0,34,0,0,0,42.16539694243423,21.578650764391444,19625.180922086187,0.30228373089021393,178,0.05,1090.2912103979236,909.6122036756786,0,2,4,15,0.06,70,108,21,13,51,17.07,38,Y
6,27,5,5,11,37,15,0.31476808955254776,13,7,0,54,7,0,42,0,2,0,37.5132361876556,33.42148244917402,40737.72352007172,0.4098895664535942,219,0.03,2263.209636322866,1231.5179784183329,0,11,18,41,0.21986747974431303,86,132,27,22,67,29.187664088120563,47,Y
0,1,0,1,0,0,1,0.49697422080597314,0,1,1,1,1,0,1,0,0,0,8.632830905672742,4.64071045740182,184.77236513579467,0.01,12,0.2127837168585047,10.26016501620186,39.81933352763228,1,0,0,2,0.24830556365134496,4,7,3,6,4,50.40339688214766,2,Y
4,7,1,5,1,12,4,0.24,6,2,0,15,1,0,12,0,0,0,20.636786569152722,10.526442296381061,2286.4361383123196,0.07,48,0.09018076938158584,127.0219825771592,217.1822423512783,0,3,6,13,0.17,23,25,12,11,24,33.33,17,Y
4,8,4,1,5,12,4,0.28500794592209916,4,2,0,19,2,0,14,0,3,0,28.92003603635822,9.657251829788787,2729.9999581303487,0.08928911968089964,57,0.10357029343970013,151.66416478201504,280.67448373773414,0,3,6,16,0.16357029343970012,23,33,16,13,29,33.33,16,Y
20,5,26,7,28,8,3,0.05811865247250399,4,3,1,49,1,0,46,0,1,0,95.15080651187853,13.713630959788087,16775.93689404064,0.41450075437067424,212,0.07704776273727128,931.9999729693046,1255.7570132623773,0,2,4,48,0.03442835589409308,86,125,45,14,105,43.837189521099596,54,Y
9,22,14,14,8,39,11,0.16914707118414435,18,7,0,59,6,0,57,2,3,0,63.075580109655235,25.001843643063154,33633.463970412515,0.47197787628324217,232,0.04542646440792783,1868.5262046469286,1422.3139467968551,0,10,19,49,0.1322867677960361,103,129,48,21,91,29.553318557513677,71,Y
12,20,3,23,3,32,11,0.19731272622256626,15,7,0,44,6,0,35,0,0,0,29.87656363111283,36.787710945321464,40437.97301848274,0.36634363688871685,195,0.03,2246.557282239115,1099.122244532151,0,8,16,34,0.15365636311128314,70,125,24,25,77,42.31770261840451,59,Y
0,2,7,1,0,2,1,0.12331138060399807,1,1,0,11,1,0,11,0,0,0,15.342689689612914,9.786807164134412,1433.6696901591142,0.04666227612079962,41,0.10222075870693322,79.64504484023814,148.14371193233504,0,0,1,11,0.09998682836239886,12,28,5,7,15,7.401788770208374,12,Y
14,1,11,8,59,0,1,0.06286679958638194,0,1,1,16,1,0,10,0,0,0,86.88251983114196,5.658687933821112,1480.985973147212,0.11461630113744965,70,0.22209940186128127,82.27685868044088,338.8730944328387,1,0,0,17,0.03251689927616841,27,42,21,6,95,61.66698124005043,18,Y
8,14,2,11,7,14,9,0.20848042089601485,6,5,0,34,3,0,32,0,0,0,29.10423149280816,36.67670950735681,39048.944682086614,0.3524021044800742,188,0.03,2169.386757940467,1065.8862082162188,0,4,7,27,0.15696084179202968,69,118,24,26,61,35.87150770044854,43,Y
7,13,2,9,7,10,9,0.21,4,5,0,35,3,0,33,0,1,0,27.917306359333804,37.42099730303371,38728.89821621471,0.3437316865361968,182,0.02728861442269947,2151.6064169349515,1038.833481527729,0,3,5,28,0.16,67,115,24,26,58,32.65,42,Y
11,37,4,5,15,51,19,0.32569010840301843,14,2,0,60,17,0,53,0,3,0,41.916419647868636,30.201218536487872,37867.23913997417,0.41523003613433945,225,0.03,2103.7319113254744,1257.3419674186073,0,18,28,43,0.22236805781494315,88,137,28,19,88,28.694372664586332,59,Y
9,9,2,9,7,11,5,0.21141681811122098,5,4,0,28,2,0,20,0,3,0,22.08715733190009,22.880009141469053,11565.974976413072,0.16858318188877902,101,0.04,642.552498689615,505.3975071187389,0,3,5,24,0.13570383832108532,42,58,15,16,48,36.31741362180826,29,Y
15,10,2,21,13,8,6,0.155916233089663,4,6,1,36,1,0,21,1,1,0,29.65955039420252,22.74118934885453,15065.829905228062,0.2252505574561476,131,0.04058339527290529,836.9890294725996,666.798164303994,0,2,4,31,0.08766641890837884,56,75,18,15,74,62.006739296758575,43,Y
13,3,7,8,46,5,2,0.14136912785457173,2,1,0,17,1,0,10,0,1,0,67.50694510231969,6.423686338879165,1858.8857716372318,0.10633768973778937,67,0.18267537947557871,103.26758533507598,329.77395442030456,0,1,2,16,0.08694242345648144,29,37,20,8,81,63.220345358598735,19,Y
0,2,1,2,0,2,1,0.43248680234021364,1,1,0,4,1,0,2,0,0,0,11.582655168155442,3.4050791859587184,149.88619379129756,0.013375659882989319,12,0.29961906105309616,8.32482381608569,41.08745476472027,0,0,1,5,0.24324868023402135,4,8,3,6,7,50.0,4,Y
19,5,25,5,26,8,3,0.05355507870794455,4,3,1,46,1,0,47,0,1,0,93.51745107349645,14.009787799067938,17243.93914379781,0.4145946589322403,214,0.07644492129205546,958.0005079887671,1256.7585547584965,0,2,4,45,0.033555078707944545,86,127,44,13,101,39.35425367543873,52,Y
30,12,9,38,23,17,7,0.08622159022546651,8,2,0,42,1,0,77,0,3,0,190.10641961362,33.4813794259597,118882.95140698618,1.454003910479926,643,0.041333451832725035,6604.605152246556,4361.878606424739,0,4,8,36,0.05888849389091656,235,408,85,20,172,44.05845526738889,115,Y
24,58,22,3,17,98,31,0.2634375226305608,45,11,0,146,5,0,159,0,2,0,115.1154706516293,39.662991461092105,219883.92984155746,1.6643267489956861,683,0.023978366255021567,12215.777320925346,4990.60233800768,0,26,49,116,0.18967549382532356,311,371,109,26,206,15.683979814610913,163,Y
1,1,9,0,7,0,1,0.08678124098624199,0,1,1,10,1,0,10,0,0,0,21.482501212874723,9.484998557798718,1293.2396723272607,0.048851587287834536,43,0.11448441556191105,71.84418361975193,151.9578204515326,1,0,0,11,0.07436717172592348,12,31,5,6,22,7.31543454851851,11,Y
20,5,27,6,29,8,2,0.04979765046268893,4,2,1,50,1,0,48,0,1,0,100.27513739556943,13.005698391238507,16946.316598104488,0.4297976504626889,218,0.07986510030845928,941.4659183697023,1303.2793810291573,0,2,4,49,0.029865100308459278,89,129,47,14,107,42.3718537500296,54,Y
1,1,0,3,2,0,1,0.25,0,1,1,1,1,0,1,0,0,0,16.253114847035793,2.2567366948493426,82.87361159714644,0.01,13,0.4391017740200877,4.601767508065922,36.71153221826935,1,0,0,2,0.11,6,7,4,3,9,83.33,4,Y
0,4,1,4,0,6,2,0.3477984153009216,3,1,0,8,1,0,4,0,0,0,13.950766336052236,4.312326275957166,254.54354335229016,0.01761007923495392,17,0.23283023770486175,14.142649696711914,59.54727498082579,0,1,3,7,0.23477984153009218,6,11,4,6,10,50.0,8,Y
11,18,2,19,8,27,10,0.20371724066402344,12,5,0,39,4,0,31,1,0,0,26.48448236521289,37.70079325723496,37460.50028560119,0.3285862033201172,182,0.03,2081.139317782362,995.6292997943456,0,7,13,31,0.14743448132804687,67,114,20,23,72,45.969449792270325,50,Y
22,1,12,12,88,0,1,0.05,0,1,1,18,1,0,10,0,0,0,113.02977781109466,3.843016725508208,1662.8577399947185,0.14392458186229481,85,0.26177374558688443,92.37973400376414,432.95752884706855,1,0,0,19,0.01,36,49,28,6,134,90.91,22,Y
4,1,2,2,7,0,1,0.20822504546899384,0,1,1,4,1,0,3,0,0,0,31.36119778920944,2.4245735026652975,189.65977474401063,0.022286751332648867,20,0.41508529946694045,10.532482746919094,77.10943004373347,1,0,0,5,0.08788384760123204,8,11,7,4,20,79.45721597994907,6,Y
8,40,8,4,17,62,20,0.38900204421525525,22,9,0,74,12,0,55,0,5,0,62.10198535596882,29.674053149596638,47276.445061815015,0.5644141668538769,290,0.03163147135709182,2626.4730254028436,1688.8963765777648,0,19,31,55,0.25960660803635216,117,172,35,16,88,27.27131808873688,59,Y
21,1,12,11,83,0,1,0.0593235670445158,0,1,0,18,1,0,10,0,0,0,117.09072448417359,3.940555554152314,1616.6895579742586,0.14607428756020385,83,0.2706764329554842,89.81703409388493,428.5309358438615,0,0,0,19,0.017851424879592265,35,47,29,6,128,88.08446847145673,21,Y
11,19,3,22,4,30,11,0.1984575482792336,14,7,0,43,5,0,35,0,0,0,29.88228774139617,36.748214584366444,40358.36209266209,0.3657712258603832,195,0.03,2242.134262223181,1098.1457113178137,0,8,15,34,0.1542287741396168,70,124,24,25,75,41.44534821122401,57,Y
13,29,4,21,7,48,15,0.24356817389507543,19,6,0,54,11,0,43,0,1,0,34.607567476661714,34.3401640356882,39730.85957374109,0.38785605796502515,209,0.03,2207.271246353089,1165.3599259740774,0,14,25,41,0.17856969274404022,77,131,25,22,88,40.31188899964333,65,Y
7,13,3,10,8,10,9,0.20787549085858778,4,5,0,34,3,0,35,0,0,0,30.91939871419103,42.4770843638328,62347.14938484521,0.4428558565150761,229,0.027875490858587794,3463.730452208544,1335.607735624371,0,3,5,27,0.1536264725757634,85,143,27,27,64,34.65978564777595,46,Y
0,2,1,2,0,2,1,0.4497997233475399,1,1,0,4,1,0,2,0,0,0,10.324619834994955,4.552029349866719,208.6276545351049,0.012510013832623002,13,0.217530041497869,11.587516930144124,46.35340578499571,0,0,1,4,0.244979972334754,4,9,3,6,6,50.0,4,Y
16,10,0,22,13,8,7,0.16,4,3,0,26,1,0,21,2,0,0,28.4,22.92,14912.49,0.22,129,0.04,828.47,650.73,0,2,4,21,0.09,55,74,18,15,74,62.5,43,Y
19,6,18,11,23,8,4,0.08944363076773605,4,4,1,45,1,0,38,0,1,0,74.62725027790239,16.54426990755724,16202.991650119648,0.3546985230797766,186,0.06565686153900507,900.1680995707497,1069.7322057934919,0,2,4,43,0.051514707691492384,76,109,37,14,95,49.5753559997262,50,Y
7,13,2,9,7,10,9,0.21,4,5,0,38,3,0,33,0,4,0,25.041532190139243,38.94369274114611,37553.388902767416,0.3206021355775274,172,0.02343368926292124,2086.3001298031486,968.504226912735,0,3,5,31,0.16,64,108,22,26,58,32.65,42,Y
0,1,0,1,0,0,1,0.4399002717766233,0,1,1,1,1,0,1,0,0,0,10.383859661893197,4.0882346307977135,161.0501489612357,0.01,12,0.2652917499655066,8.942898272604465,39.05225965267782,1,0,0,2,0.21634415219490905,4,7,3,6,5,58.012495766740585,2,Y
14,9,2,18,11,8,6,0.14467256434121395,4,6,1,32,1,0,23,1,0,0,30.967345472846663,22.68050881783147,15814.540243390877,0.23532743565878605,138,0.04191592945734826,878.5849668158584,699.555546291063,0,2,4,27,0.08425221162795522,57,80,18,14,69,53.795932475266866,42,Y
4,7,2,5,1,12,4,0.24,6,2,0,15,1,0,12,0,2,0,24.337233082769032,9.162641369986844,2036.5787165907232,0.07,48,0.10836478173350875,113.13848914646607,222.43742192098404,0,3,6,13,0.17,23,25,13,11,24,33.33,17,Y
14,26,4,29,3,46,13,0.20527055244243053,21,8,0,52,9,0,38,0,0,0,31.19907916737632,36.2703641569015,40599.96026323977,0.37509018414747686,201,0.03,2255.5568874805836,1122.4640367723516,0,12,23,40,0.15814429463596294,72,129,23,23,88,45.729725847810826,67,Y
4,7,1,5,1,12,4,0.24,6,2,0,15,1,0,12,0,1,0,22.61075131551883,9.798936861602396,2153.1522926246366,0.07,48,0.09988084184530137,119.61597725111241,219.9855632932921,0,3,6,13,0.17,23,25,12,11,24,33.33,17,Y
17,8,7,18,16,8,6,0.13570619387406901,4,6,1,39,1,0,27,1,1,0,44.31686006814405,20.724723337347694,15356.832548154596,0.26637908442223185,148,0.048834111318520355,853.1569240796051,794.9998719427559,0,2,4,35,0.07674883302221946,62,86,24,14,81,58.04981642329537,45,Y
7,10,3,0,2,19,5,0.2384428014669733,9,3,0,26,2,0,24,1,4,0,38.097142365760064,9.671461485576083,3519.6588318105646,0.1184428014669733,72,0.09922140073348666,195.53995672834432,365.8137938436961,0,4,9,22,0.09311439706605339,34,37,21,12,66,10.48770990941044,24,Y
13,20,2,24,9,36,10,0.20036018818291426,17,5,0,42,4,0,30,1,0,0,24.638103500602845,38.42255954067343,36340.97699599098,0.31180094091457133,178,0.03,2018.9432064648524,946.1127756979854,0,9,18,33,0.14072037636582854,66,112,18,21,80,53.08640105222176,54,Y
15,15,7,22,17,11,10,0.17196451646306762,5,5,0,46,2,0,52,0,5,0,77.81193645095689,50.91059987511085,128797.41465766911,0.9399651189426526,443,0.02525665316317482,7155.4132715394235,2831.7356139172907,0,3,5,38,0.11247782278941727,169,273,51,28,109,42.590107655569966,74,Y
1,1,0,3,1,1,1,0.2566614822747,0,1,0,2,1,0,1,0,0,0,16.13539139852336,2.5097978087132997,107.9585574471063,0.011332296454939998,13,0.4133540709012,5.996215578425316,40.39430253778961,0,0,0,2,0.12598755745927998,6,7,4,3,9,78.88945591568499,4,Y
6,34,6,3,14,50,18,0.3606794637648244,18,8,0,67,10,0,46,0,5,0,38.72468123636011,33.2539412658544,40394.326553948886,0.41480340096367574,224,0.02717521256022973,2244.132598913156,1242.7434049153462,0,15,25,50,0.24610255072275683,92,132,26,19,72,27.670402483200565,49,Y
0,1,1,1,1,0,1,0.47919285164162423,0,1,1,2,1,0,1,0,0,0,11.828520257211878,4.562496400148392,200.0109174719458,0.012477041471235219,13,0.2194127575906938,11.106800205379363,47.1642998903784,1,0,0,3,0.23860560923231802,4,8,3,6,6,50.870432372992056,2,Y
0,1,0,1,0,0,1,0.3954055732472984,0,1,1,1,1,0,1,0,0,0,11.748957012772886,3.6575259490338485,142.5563724645071,0.01,12,0.3062268726124855,7.915960630547646,38.45425090444369,1,0,0,2,0.1914271210184871,4,7,3,5,6,63.94452897467018,2,Y
13,5,13,4,14,8,3,0.06690157430693702,4,3,1,31,1,0,40,0,0,0,67.4161545137335,17.875822690909423,18443.442089261658,0.3567598446699396,195,0.06309842569306298,1024.6395605145365,1079.5170932038764,0,2,4,30,0.04690157430693702,78,117,32,13,75,28.107606717354408,45,Y
11,7,2,11,7,8,4,0.11359289322644364,4,4,1,24,1,0,28,0,0,0,36.17319038457069,22.194888956663185,17643.64104783734,0.2664071067735564,157,0.045800888346694546,980.2038364844892,798.5598386271638,0,2,4,21,0.07259733495991635,63,93,19,13,60,36.14656424096668,40,Y
13,20,4,24,8,28,12,0.19483301614773732,13,8,0,49,5,0,40,0,2,0,35.006494261931195,46.8558557960545,85588.85750393914,0.5633206459094929,285,0.025166983852262678,4754.939898437475,1694.6206607967251,0,7,14,39,0.14033396770452536,108,177,31,27,88,45.096516666607826,65,Y
17,28,10,14,15,36,18,0.19035105015029302,17,8,0,78,2,0,89,0,0,0,65.1395832610336,60.495785898117546,192817.2241349038,1.162492606074974,517,0.02,10712.065305221713,3489.0614288121706,0,9,18,61,0.13,216,300,64,31,137,34.13755518667959,103,Y
4,1,2,2,8,0,1,0.20197566878461512,0,1,1,4,1,0,4,0,0,0,33.484147809932225,2.428249606597285,203.23709700641325,0.02412480329864261,21,0.41435007868054297,11.28681927376293,82.47985027797398,1,0,0,5,0.08457535406244329,9,12,8,4,21,78.87786200026784,6,Y
10,1,4,1,16,0,1,0.14001856657205142,0,1,1,5,1,0,8,0,0,0,54.19241150914625,2.4117374020999245,331.9201827952912,0.04234748041998488,31,0.41412201566401213,18.437069100173513,134.0600009466744,1,0,0,6,0.05177453524402721,13,18,12,4,38,73.13407417162077,9,Y
0,1,1,1,0,0,1,0.4735235756333127,0,1,1,2,1,0,1,0,0,0,10.3212376425953,2.9364565815199506,86.99960483328243,0.01,9,0.33953151277200744,4.8283702161253945,29.87288424387838,1,0,0,3,0.2351732023546551,3,6,3,5,4,53.52983689656675,2,Y
6,14,3,8,7,12,9,0.22124413223841485,5,5,0,35,3,0,34,0,0,0,30.752790130376845,36.03569973219288,39682.559512523,0.3653543486849594,193,0.03,2204.587929174012,1103.670728769913,0,3,6,27,0.16642521842195135,71,121,26,26,59,32.278408201263815,42,Y
0,4,1,4,0,7,2,0.3214883545027051,3,1,0,9,1,0,4,0,0,0,14.990307516766954,4.071069872983769,255.5955655893488,0.018925582274864745,17,0.24966975952621728,14.202191629081765,61.733166062496856,0,1,3,8,0.2321488354502705,6,11,4,6,12,50.0,9,Y
0,3,1,3,0,4,2,0.3838895987914627,2,1,0,6,1,0,3,0,0,0,13.074589317102095,3.6966624072512237,196.16774059095047,0.015805520060426865,14,0.27775031945615825,10.89804574399205,50.126534624787936,0,1,2,6,0.23838895987914627,5,9,4,6,9,50.0,6,Y
12,48,13,1,17,77,25,0.36289503078178925,31,10,0,102,10,0,91,0,4,0,70.65031393048008,33.82942607914505,106834.14932048321,0.8992689939862366,407,0.027803655030068816,5935.234596191573,2693.9984149774637,0,22,38,78,0.24705482545103227,179,227,58,20,125,22.05308562506458,93,Y
0,1,5,0,0,0,1,0.10905342933204396,0,1,1,9,1,0,9,0,0,0,50.94404945607727,6.903817733542858,1206.7084613401457,0.07334350133107692,54,0.19050378932720877,67.03896286423016,221.46220027892736,1,0,0,10,0.08952671466602198,21,32,11,5,11,0.0,9,Y
7,3,4,3,11,4,2,0.19054123252785754,2,1,0,9,1,0,8,0,0,0,45.13918703669948,3.3541822513516264,371.6772087854379,0.03990159408584408,30,0.31960637634337635,20.64875022239891,126.21591982540164,0,1,2,9,0.12551663104931854,11,18,10,5,33,58.74177520220701,11,Y
3,4,3,4,4,6,2,0.2549703760073975,3,1,0,9,1,0,6,0,0,0,27.78139006382522,3.8520438146026175,315.3954233586288,0.028187204362291357,23,0.27274881744916546,17.52393676364122,90.61296085809401,0,1,3,9,0.1870171770979704,9,14,7,5,21,53.596229516136475,10,Y
13,21,4,25,7,31,12,0.19408869696741485,14,8,0,49,5,0,39,0,2,0,34.21081705816646,45.34414354081953,78713.61398534427,0.5335478786965935,272,0.025911303032585164,4372.982090586467,1603.8702890550862,0,8,15,39,0.14182260606517033,102,169,29,26,88,45.526733152834225,65,Y
3,7,0,4,0,12,4,0.23255456408986608,6,1,0,15,1,0,13,0,0,0,20.121630742773895,10.93646946221463,2401.374002627685,0.07186135897753348,48,0.08813864102246652,133.40858208757987,219.22775156768023,0,3,6,13,0.17,22,26,11,11,24,28.05677001664765,17,Y
16,2,9,9,59,3,1,0.11299729282276683,1,1,0,17,1,0,10,0,0,0,79.82928103297517,5.671086083298656,1814.2344763150722,0.11679047106529644,72,0.20358094213059286,100.78728965150609,360.51409105002745,0,0,1,17,0.063050351850751,31,41,22,7,97,71.81850462771098,20,Y
18,1,11,10,75,0,1,0.055798791935202596,0,1,1,16,1,0,10,0,0,0,93.48890435510006,4.869818790280389,1650.2711037483054,0.12550302016199352,78,0.22825453024299028,91.67895020823919,384.9934699831718,1,0,0,17,0.020147885886604537,32,46,23,6,116,77.7307956292683,20,Y
9,6,1,7,5,8,3,0.09656606473686842,4,2,0,18,1,0,31,0,1,0,40.29386286183717,21.611675085197913,18661.435574051076,0.291363177171023,169,0.04792924190789145,1036.7473971945847,866.8335589576735,0,2,4,16,0.06621227427632566,68,100,21,13,55,26.47745401244915,39,Y
8,23,17,12,7,40,12,0.162134748555203,18,8,0,63,7,0,63,1,3,0,71.34993623559929,22.141378894181862,33441.338194778415,0.5093262572239851,245,0.04857683429653135,1857.852954214354,1532.3578247229211,0,11,20,53,0.13142316570346865,110,134,54,21,94,24.167382603329475,76,Y
7,14,3,8,7,12,9,0.2189709870396661,4,4,0,35,4,0,34,0,0,0,30.854350602119816,35.875917838749956,39416.77391455188,0.36414045555676894,192,0.03,2189.8215007662566,1101.0712351648538,0,4,6,27,0.16483053148289714,71,121,26,26,60,32.23733459617536,43,Y
16,10,0,22,13,8,7,0.16,4,1,0,20,1,0,21,2,0,0,28.4,22.92,14912.49,0.22,129,0.04,828.47,650.73,0,2,4,15,0.09,55,74,18,15,74,62.5,43,Y
6,28,5,4,12,38,15,0.31645329197198524,14,7,0,55,8,0,42,0,2,0,37.63505224826065,33.37437702916403,40756.73645525421,0.41069204379618346,219,0.03,2264.265937248916,1233.8216501257039,0,12,19,41,0.22083045255542016,87,132,27,21,68,29.13197216054487,47,Y
9,1,5,4,36,0,1,0.09724703425463854,0,1,1,12,1,0,8,0,0,0,104.90751480700256,3.5409412071817017,1320.582159469085,0.12637648287268072,76,0.2859058792818298,73.36744284598048,372.1661291006765,1,0,0,13,0.06315291353646835,35,41,24,4,60,37.21965144888514,13,Y
4,1,9,2,16,0,1,0.08243514324031673,0,1,1,11,1,0,10,0,0,0,30.55386530894164,8.865271486047511,1352.5299688597395,0.05891214189920817,48,0.12836821284881222,75.13777604776331,183.90899489303888,1,0,0,12,0.0667615006705543,14,33,7,6,35,17.19302820057014,13,Y
13,23,2,21,11,40,12,0.22298437009252775,17,5,0,46,7,0,34,1,0,0,27.518263851677826,37.01914986975285,36437.83902063635,0.32805914792984325,186,0.03,2024.3236603728099,995.3993711547996,0,11,20,35,0.15477566648805358,69,116,19,20,82,49.38774872060783,55,Y
