LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
1,11,1,1,0,14,6,0.4464709337690435,4,2,0.33,15,5,0.8,12,0,5,0.83,17.61389648126425,19.524164920914735,6690.126363537041,0.1119327237472795,73,0.05096636187363975,371.672055195425,343.104138877348,0.83,5,7,11,0.3393700193899627,31,42,11,14,17,7.964446772113689,13,Y
6,17,3,4,3,31,9,0.15173319352937306,15,6,0.6989338226471942,40,3,0.2845325644115519,61,0,8,0.9353335080882836,59.905580152531414,25.488111908376425,32357.63997429409,0.45126706860305243,239,0.040600052426485095,1797.6452615416529,1345.062668526362,0.36926602007335046,8,15,33,0.11879989514702982,101,137,33,15,79,12.742968806241366,66,Y
0,3,1,1,0,4,2,0.24704452960396944,2,2,1.0,5,1,0.0,7,0,1,0.6534123942715376,15.150248810650426,7.402041622645016,825.7745762404925,0.04,29,0.13306824788543076,45.87580979113847,111.76816417753089,0.5,1,2,5,0.18931752114569247,13,16,6,7,11,14.29,8,Y
5,9,3,1,0,17,5,0.1223829935980904,8,4,0.9520158998073998,21,1,0.027861735595703402,42,0,5,0.9963882935338904,41.319484041933414,15.377101048335323,9772.972459050392,0.21,124,0.0605159580665871,542.940365928607,635.4866961558838,0.21909044846372272,4,8,17,0.1082553290653936,58,65,22,12,52,2.992857251288527,43,Y
4,6,2,2,8,10,3,0.1470892703915051,5,1,0.5980495212699766,15,1,0.0,21,0,0,0.3300825354499608,50.013601187729236,12.99420851775609,8251.916323869838,0.21320330141799843,118,0.07660165070899921,458.4392347969945,639.8546529499107,0.4640660283599686,2,5,13,0.08689422251850275,48,69,27,14,39,35.365116407705656,23,Y
15,15,5,5,14,28,8,0.14971639629622205,14,7,0.9584844885525058,37,1,0.032240769528373125,51,0,8,0.994700147474788,60.09823625220309,21.725670639219814,27278.142344533775,0.42160856683508097,223,0.049116691245798,1515.4502038609392,1274.6620284045725,0.15738257138026213,7,14,31,0.07794977878781803,95,127,35,15,119,28.288344188043254,56,Y
8,16,2,3,9,27,8,0.23176527513939862,12,5,0.6535305502787973,29,4,0.5158729601999228,32,0,6,0.7029388994424055,36.33035806268173,15.959912903672011,9031.887735981907,0.18764791270909795,111,0.06588263756969931,501.76974354970093,570.4327386956468,0.5676382353393213,7,13,23,0.1541173624303007,49,61,21,13,56,28.119820968659134,36,Y
9,22,4,4,10,37,11,0.17999353499565834,15,2,0.25,46,7,0.6395862397221344,60,0,7,0.6697284698176507,67.96034502508483,15.477544660066707,16262.040946614068,0.34990302493487524,194,0.0599870699913167,903.4511637007815,1051.2083119341135,0.6696508897655509,10,18,36,0.13998706999131671,68,125,28,13,87,19.744680663143356,65,Y
6,15,3,5,21,25,8,0.21113872395808975,9,2,0.3067419744311539,29,4,0.4168549360778847,34,0,2,0.25109353929939743,36.738757069090745,22.792996025107474,18253.29057306633,0.27334839488623075,145,0.0455580658143718,1014.074537033646,812.8177827765671,0.495716212119795,7,14,23,0.1166741974431154,59,85,27,20,71,43.309588607928774,40,Y
28,54,12,12,42,85,27,0.15214319055349335,32,10,0.5680322968266934,117,12,0.47517782125464,159,0,17,0.73133716022148,64.70858537512538,66.6280850324,280869.5840489017,1.4143764586715333,712,0.015267898819186667,15603.865601895324,4252.662112406114,0.4999099224354533,26,46,92,0.11053579763837333,248,464,40,21,244,24.378425281327225,171,Y
0,3,2,0,0,4,2,0.25,2,2,1.0,6,1,0.0,8,0,2,1.0,19.46,7.5,1094.61,0.05,35,0.13,60.81,145.95,0.5,1,2,6,0.19374290286988827,15,20,9,9,10,0.0,8,Y
1,1,1,0,0,0,1,0.1394142573024504,0,1,1.0,2,1,0.0,9,0,0,0.12052257878646444,3.098609599353326,4.319216131820303,49.89201147294259,0.0012052257878646445,9,0.23325748366651108,2.771175802269545,12.233283384913186,1.0,0,0,3,0.07723135472718787,8,1,1,1,13,0.0,9,Y
9,11,1,10,6,22,6,0.13655118357291407,10,1,0.3713196425458778,24,1,0.0,35,0,2,0.48097319326462007,28.626333594412777,25.561568584476998,18633.803345944947,0.24537952657083437,133,0.04,1035.215250977886,730.0578225395982,0.16958739613958904,6,12,20,0.09731023671458282,53,79,23,21,64,32.695074777172124,46,Y
1,2,2,0,2,1,1,0.12851980555712608,0,1,0.9037004861071848,6,1,0.19259902778563043,11,0,0,0.19259902778563043,14.986325576424617,12.193767545820847,2208.3309871542865,0.0619259902778563,49,0.08192599027785631,122.68370917361779,181.65521162382416,1.0,0,0,7,0.08155594166713784,28,21,6,6,17,15.97040343225596,11,Y
2,16,6,3,9,28,8,0.18077743830021725,13,5,0.7080430670116039,32,5,0.5573723266142109,43,0,7,0.9026810223372013,58.98020369954379,13.950055288203783,11328.235572987147,0.2742358989376358,147,0.06884717978752716,629.3487710348651,815.811235296972,0.6158174500137764,7,14,25,0.12538871915010863,63,84,31,13,65,23.241169798426327,47,Y
5,11,2,0,1,16,6,0.24918167771106914,6,3,0.6836780052021156,19,3,0.3627158873682408,32,0,6,1.0,30.765484339710063,19.436763047832162,10786.38051069448,0.18891186701347437,111,0.05156474680538975,599.2427796711479,568.9190617999012,0.4867986086167485,5,10,15,0.18278778514071276,51,59,19,14,42,7.33958716996076,33,Y
14,18,4,27,1,33,9,0.1518136735183639,15,5,0.6011645405102257,40,8,0.7953418379590974,35,0,6,0.6318136735183639,45.938715072386245,17.644356168118744,13972.992829096933,0.2697670918979549,145,0.057953418379590976,776.2766223194386,798.1005619211705,0.8362734703672781,8,16,32,0.11590683675918195,65,79,29,15,82,40.90443072623638,62,Y
7,41,0,21,13,66,21,0.242746772593989,26,1,0.05,67,14,0.6376309830977058,66,0,12,0.6111845084511471,36.72800476758826,33.890087387894006,40313.42043966134,0.39804289970677575,227,0.0325493545187978,2239.6328460740915,1206.0620476801764,0.6552790466540992,20,33,48,0.18745064548120222,95,132,23,16,111,34.62261569075298,87,Y
4,10,1,0,0,22,6,0.19066995551009927,11,6,1.0,23,1,0.0,34,0,6,1.0,38.6409646303789,17.80651411704543,12224.748238555987,0.23164647843939426,131,0.06,679.1535471081564,686.9317935967636,0.18719904859596845,5,11,19,0.16176760780302876,55,76,22,14,41,1.472500550964922,34,Y
0,3,2,0,0,4,2,0.25,2,2,1.0,6,1,0.0,8,0,2,1.0,19.46,7.5,1094.61,0.05,35,0.13,60.81,145.95,0.5,1,2,6,0.18634568944891533,15,20,9,9,10,5.056646340751694,8,Y
2,3,1,0,3,3,2,0.19493560673565716,1,1,0.6499688340323169,6,2,0.5224345760711689,10,0,1,0.3500311659676832,12.567615387890338,8.1409015057008,739.7583927217864,0.03044869152142338,24,0.12612172880355846,41.09983592484568,94.81850271032134,1.0,1,1,6,0.10657042032498185,12,12,6,8,18,23.263774712681546,10,Y
5,5,2,10,1,9,3,0.09554533493741778,4,2,0.9111366626564555,15,1,0.0,18,0,3,1.0,68.94962546804251,10.90326544244499,8107.080900694695,0.24710906698748356,135,0.09355453349374178,450.3921616607362,745.8878514060478,0.6907555860444653,2,4,14,0.071990801443676,58,76,33,12,38,40.366011829933136,29,Y
6,40,4,7,10,37,24,0.22448828546897404,15,6,0.2675251025664842,94,10,0.40950502051329685,105,0,23,0.9720133880354582,38.630361099132124,50.70135812994851,99316.21245090466,0.6530033470088645,337,0.02,5517.567776444846,1958.4029350023675,0.43300334700886456,11,18,71,0.19098995897340632,121,215,30,25,132,14.236575685524704,113,Y
8,11,4,3,8,23,6,0.14270605501085387,10,5,0.7927060550108539,28,1,0.0,44,0,6,1.0,62.11042655025308,28.83459593787992,41427.239773477435,0.5130561473317649,265,0.037293944989146115,2301.515490697775,1544.448150606664,0.16717724754884247,6,11,24,0.07094091748371917,113,152,37,17,90,19.985010651971766,47,Y
0,3,1,0,0,4,2,0.14288803522045684,2,1,0.8149765259788404,6,1,0.0,14,0,2,1.0,33.67509177121717,6.13239863338622,1198.9036491311101,0.06439322805996486,46,0.1619661402998243,66.59969839033505,198.7638256018172,0.6243462800176456,1,2,6,0.12728126328042166,21,25,12,7,16,0.0,14,Y
9,16,3,2,6,31,8,0.1162123767688173,15,7,0.9422725739387097,45,2,0.09140175793037643,57,0,8,0.9711362869693548,90.7660298370344,19.27519275450995,33268.53683083629,0.5763256681309139,304,0.05518938116155914,1848.2547818506469,1733.7280037749103,0.6343929682784943,8,15,38,0.09215928257661297,129,175,40,11,78,12.03296918885323,59,Y
0,7,2,1,3,14,4,0.20760039443441253,6,3,0.8999485701752545,15,1,0.0816511668684704,19,0,4,1.0,20.553003615648784,12.218249260435476,3067.236540287173,0.08115001643476719,53,0.08,170.40510779007965,251.05317762684365,0.30750082173835946,4,7,13,0.15530036156487817,18,35,11,14,30,21.575778503324514,21,Y
1,1,1,0,0,0,1,0.223486743368255,0,1,1.0,2,1,0.0,4,0,0,0.46973486736509984,12.82321160629763,2.7573136567543077,90.51885942848799,0.01,11,0.37423711856888603,5.029734867365099,33.44672336212685,1.0,0,0,3,0.13711855928444303,5,6,3,3,7,18.789394694603992,4,Y
4,10,2,6,3,14,5,0.3232800298580699,5,2,0.537285116021636,17,3,0.44717427060147075,15,0,3,0.5521497380986582,25.277350489696246,17.202885713183033,6810.182530644372,0.1364619297048897,83,0.058820643234963235,378.3439468990091,408.9212389235536,0.5521497380986582,4,7,13,0.23533163794547796,35,47,15,14,32,26.35007076356472,22,Y
46,82,17,1,144,135,41,0.10640369047136658,53,17,0.4350580555668114,285,20,0.483820582012726,404,0,17,0.35224272484092534,315.1283350447816,76.3917577880686,1330357.7528578625,6.521385383820319,2609,0.015955145503181493,73908.76352948222,19561.995784092378,0.4997757275159075,40,67,245,0.07426912698091104,1080,1529,155,19,599,26.12543818810029,406,Y
21,15,6,11,16,25,9,0.15572427759433466,12,7,0.817172832783004,35,1,0.0,45,0,5,0.7137861202832672,49.76793676177999,29.441816650239918,40919.76504714083,0.4686913311320159,242,0.03572427759433466,2273.3224221436462,1414.6523552625565,0.13130866886798412,6,12,28,0.07717283278300396,99,142,37,20,113,33.43417089267525,57,Y
21,49,5,0,11,82,25,0.25627838855806284,35,6,0.28923286361427825,112,9,0.42610779908247576,103,0,18,0.6744887478276589,98.36657467511486,40.399310414535776,107892.87158981085,0.9938639414230666,493,0.025880690617973073,5994.049968373982,2992.0986678476465,0.4461077990824758,23,50,89,0.18196023020599103,195,297,45,18,139,12.734399839308924,104,Y
2,8,1,1,5,12,4,0.3438635677895716,4,2,0.4215282533647339,14,3,0.46159850961921245,14,0,4,0.9215282533647339,21.06035908752289,9.748378071629295,1971.450229398523,0.06461598509619212,46,0.10461598509619213,109.5292007451904,203.24631774770467,0.5961988822144093,3,6,11,0.19462379134668975,17,28,9,11,26,34.950210768763434,15,Y
240,96,21,1,226,153,48,0.09984965525241625,57,28,0.6224055159613401,421,20,0.36391034629429786,486,0,25,0.5659393089581184,765.9832580538944,61.170936639913506,2236680.069656669,13.181044116090366,4725,0.01676689649838917,124260.0071947958,39538.186112421216,0.37406069104188155,47,76,374,0.04984965525241625,2031,2694,316,16,986,31.22411304627319,488,Y
9,16,3,8,0,27,5,0.09602182759710776,11,3,0.9239781724028923,33,1,0.0,38,3,5,1.0,51.56081318328035,21.055426920287832,22834.869208023836,0.36262144233093474,193,0.05,1268.6051016370093,1084.733145738272,0.7535844208921334,7,13,26,0.08815750060430352,88,104,33,15,63,20.679343028950676,47,Y
7,5,2,2,10,8,3,0.20681512988908587,4,1,0.6514873663812497,13,1,0.0,12,0,1,0.6514873663812497,34.485275503339345,13.473445744957095,4477.729361467044,0.12318487011091414,75,0.0839915945060634,248.76258777550728,373.6987536321849,0.33,2,4,12,0.09600840549393659,35,40,17,12,35,51.48142893396923,15,Y
0,11,1,1,2,18,6,0.31756390640283255,7,2,0.501330839289732,19,3,0.40695988977504627,18,0,6,1.0,21.5610024753593,12.01206767549469,3106.346896043941,0.08573182943345135,55,0.08,172.57688715145594,258.7552052776317,0.5365914716725678,5,9,14,0.25610024753592986,19,36,11,13,26,15.582767101045626,20,Y
188,30,4,1,176,44,15,0.023433578206134592,16,5,0.47779976801524093,545,10,0.08880092793903638,555,0,8,0.9383326889312247,2432.817496417863,44.627649823490245,2588467.8947861465,25.233672973775562,7989,0.02753330755724899,143803.76005293764,75712.54252240929,0.5271336168702612,14,25,532,0.016033500877881565,3478,4511,675,14,924,24.11208581026557,557,Y
3,3,1,0,1,2,2,0.14417506084027892,1,1,0.7087530420139461,8,1,0.0,13,0,2,1.0,40.045668447253064,5.559791609396146,1050.0311322078653,0.06747481747916324,43,0.19242445243748973,58.33724209076374,200.15294841667665,0.5,0,1,8,0.09417506084027892,19,24,15,8,21,7.281173949651349,13,Y
3,2,1,0,2,2,1,0.09690285747122063,1,1,1.0,5,1,0.0,15,0,1,0.7309714252877938,29.373887961844165,12.19942172367691,4334.403102813187,0.11461942850575588,76,0.08461942850575588,240.79855091815278,356.17988552876034,0.7309714252877938,0,1,6,0.06690285747122061,30,45,14,11,23,14.32717023173133,15,Y
42,46,7,0,4,11,40,0.2575853283354443,3,31,0.7789375444675956,138,4,0.1086928179924006,158,0,32,0.798744370734431,51.0624022306274,115.9220662435075,685816.5387593604,1.9683580232681022,844,0.01,38100.920977795446,5916.978687610445,0.1284996442592361,3,5,100,0.19816484953493765,374,469,80,49,208,2.6517314487832024,158,Y
25,54,9,36,19,85,27,0.17996199622785847,31,14,0.5399501200490643,108,22,0.8098076059035335,116,0,26,0.9600095009430354,96.26808106696211,43.055137634946384,178423.49830154044,1.3799073658054049,627,0.02,9912.41990484939,4144.473638944222,0.8198836134478165,26,42,82,0.09997862287817039,276,351,73,22,270,32.5562257503792,153,Y
5,16,1,1,15,22,9,0.18,10,2,0.29459118388412847,30,1,0.0,51,0,2,0.3224121203206368,26.07974561679105,30.227655840303683,23094.34904605336,0.2548378327661378,145,0.031854729095767226,1283.0210177610468,771.9433467944054,0.1074189163830689,6,11,22,0.12,50,94,18,21,76,24.949236736267714,53,Y
10,4,2,4,7,7,1,0.032320722201605485,3,1,1.0,14,1,0.0,32,0,1,1.0,51.40920475634292,20.920056299380843,21042.449662322935,0.3422360278911698,196,0.047679277798394516,1169.0268612201019,1028.7017767378272,1.0,1,3,13,0.022320722201605483,83,113,26,12,57,22.698080916267916,37,Y
5,10,4,10,0,19,5,0.21067410090574745,9,4,0.8077546701103334,25,1,0.0,16,0,5,1.0,20.53289433385304,12.905625873195355,3411.7863530132945,0.09067410090574747,68,0.08067410090574748,189.54057764548494,264.55299187631357,0.17539280724597978,4,9,21,0.16730359637701014,26,42,7,7,35,38.888235860174504,27,Y
55,123,8,4,98,209,62,0.17120475291959536,86,16,0.2896913853332334,314,32,0.48240950583919073,348,0,41,0.6542017823448483,112.81255252690296,109.10893772629929,1343462.1058980534,4.101121685195654,1835,0.01,74636.78752186653,12310.916741139514,0.491709208781716,61,106,254,0.11910386174717123,746,1089,81,23,508,22.79105622418224,352,Y
29,35,4,2,16,58,18,0.20981029132743004,24,8,0.4407588346902798,76,12,0.6509485433628498,83,0,9,0.5047427168142491,54.41929322477761,43.73304960371725,104088.71731139775,0.7895257283185751,393,0.02,5782.7048453635225,2379.9440640272273,0.6708536890265648,16,29,60,0.13990514566371504,152,240,42,24,133,17.86856542017791,85,Y
9,53,7,2,19,79,29,0.22789264656091088,35,22,0.7668389698413663,102,8,0.26524852592637604,128,0,23,0.8105367671954458,65.11037668568652,44.812366113235676,130468.98440013669,0.9668488986770397,460,0.020526838359772287,7248.276531175936,2913.49538542481,0.28682904100569284,21,41,75,0.17789264656091086,186,273,54,26,162,14.198678244717273,130,Y
7,7,4,2,5,12,4,0.10885434106136183,6,4,1.0,15,1,0.0,36,1,3,0.9291652715091054,52.68826022707712,10.743818703147781,5527.423370489197,0.18114565893863818,111,0.0955728294693191,307.0835350396683,534.1107141981007,0.2455728294693191,3,6,13,0.07531260463681709,50,60,19,8,56,17.91594785904489,39,Y
3,3,2,3,4,4,2,0.17112790319618784,2,2,0.9875930648419339,7,1,0.0,8,0,2,1.0,13.780785310743068,7.428566130908104,751.6523781824152,0.030751935464125215,25,0.13187983866031305,41.761736126623276,101.57079318455757,0.49360854855493563,1,2,7,0.09150387092825044,9,16,6,9,22,47.17053451322641,12,Y
5,15,25,3,10,26,8,0.13681968058291455,11,5,0.7606994103539922,64,3,0.17167216213735342,50,0,7,0.9219671990284757,41.20566294700614,33.551540270840874,44611.64958649919,0.44722405404578447,260,0.03,2478.424286681023,1347.4651663152877,0.3560109336571748,7,13,58,0.09681968058291458,94,165,23,15,76,21.190109336571748,53,Y
26,89,6,8,23,122,49,0.22773185134954052,46,21,0.44319555404862154,161,19,0.3732650225295647,214,0,21,0.4451198333258888,79.66078151844799,68.30638416203419,367915.3785505204,1.801649878385018,799,0.015807572072273277,20439.7411737669,5408.276078366475,0.3874574504572914,38,61,114,0.1809621396386336,315,483,76,33,276,13.540236193620254,223,Y
7,13,6,7,11,24,7,0.14,12,5,0.8218493908679299,35,1,0.0,44,0,6,0.8761867850817306,60.53960513286874,23.315732725838238,28654.226060267476,0.42705426392449086,224,0.045433739421380084,1591.9050830003832,1282.6939029051434,0.15098191202516972,6,12,30,0.09728313028930996,101,122,36,15,72,28.400598019093042,51,Y
5,9,5,1,0,17,5,0.17017126160243645,8,4,0.8255033413529342,25,4,0.6017126160243644,28,0,5,0.8685651632880402,30.871670842206864,15.585181705056812,7492.063532136484,0.16,93,0.06398287383975636,416.222197181258,480.80670217257,0.7331474527363242,4,8,22,0.1321198831217055,38,54,19,16,39,8.68966372629378,30,Y
0,1,1,0,0,0,1,0.45965229255097073,0,1,1.0,2,1,0.0,3,0,0,0.9083006648885699,8.835092893579874,3.3209476728900054,86.08609340295284,0.0090830066488857,9,0.31349411967994256,4.7784267938845435,27.19760866083092,1.0,0,0,3,0.1235810465421999,3,5,2,5,8,0.0,3,Y
0,3,2,0,1,4,2,0.25,2,2,1.0,6,1,0.0,8,0,2,1.0,17.65,7.88,1094.42,0.05,34,0.13,60.8,138.97,0.5,1,2,6,0.18009111391485266,14,20,8,9,11,13.27259072343156,8,Y
1,5,1,2,1,4,3,0.2190992323346191,2,2,0.8275686667606074,10,1,0.0,13,0,3,1.0,23.235536831815566,11.141431615321844,2731.0814907718927,0.08432442425096431,53,0.08954961616730954,151.72630907094336,249.6750918981909,0.29180153533076186,1,2,9,0.1313511514980714,23,30,12,12,29,19.79590675182449,15,Y
6,13,3,0,16,15,7,0.31519533493400387,3,1,0.20228661206014584,20,6,0.7322718071846451,22,0,6,0.9121273831378426,28.643179141383758,13.894241773754286,5097.024026337953,0.12661359035923225,77,0.07196815421553936,283.1705517111444,377.40734750284594,0.7858174457477161,6,11,15,0.14125902650292516,36,41,16,12,50,41.67654500304404,23,Y
2,6,0,0,0,11,3,0.15973229103656167,5,1,0.2525097715322344,15,1,0.0,24,0,3,1.0,29.712342453430086,6.999297263970974,1455.8127710436954,0.07,51,0.14003346362042982,80.87959281404633,207.9943781117678,0.2525097715322344,2,5,13,0.12973229103656167,18,33,9,7,30,0.17846148775208195,24,Y
18,20,5,12,16,28,12,0.18336553832688263,14,11,0.9094428303114009,46,1,0.0,56,0,9,0.7336553832688263,54.78478932524451,27.32791297661683,40529.93128982061,0.49663446167311737,251,0.03532689233462347,2251.66191993022,1487.9374660677404,0.08,7,14,36,0.13205796898838873,106,145,40,20,106,30.74234851293622,68,Y
4,3,2,0,1,4,2,0.24376023011639059,2,1,0.8010080727752289,7,1,0.2970028764548822,9,0,2,1.0,24.171987381001635,5.5592645447987135,715.5359682654885,0.04702997123545118,31,0.1851498561772559,39.75395100675921,130.6224474356819,0.6485014382274411,1,2,7,0.13,12,19,9,8,18,11.137607867058083,9,Y
2,3,2,1,0,4,2,0.14,2,2,1.0,6,1,0.0,13,0,2,1.0,21.1,7.65,1234.87,0.05,38,0.13,68.6,161.42,0.5,1,2,6,0.11,17,21,10,9,19,7.14,14,Y
16,35,0,15,50,44,20,0.22302193098045148,15,5,0.3202243505274702,61,10,0.48586639782810903,79,0,8,0.4490239472696337,41.67996823577419,41.16430602558173,70452.43861199524,0.5713778673906303,288,0.02284446684765758,3914.0226241182136,1713.1374529358068,0.5187108646757667,14,23,43,0.12293319891405452,103,185,34,27,165,44.86160069803003,95,Y
5,22,2,9,8,37,11,0.1828713172423284,15,2,0.4918314008531711,40,7,0.31227751380211993,48,0,7,0.8150988405119026,33.600295380982516,34.984654248300544,40995.70662724183,0.38767325603412683,221,0.03,2277.539295570332,1173.1309087602035,0.4342081353515899,10,18,30,0.11341589051878367,88,133,21,17,96,23.365549515673607,58,Y
20,23,6,3,18,36,12,0.13395546605941944,14,2,0.32308750993445134,47,6,0.33968514652251636,86,0,2,0.371221111756193,55.54500976084106,48.57755192629608,115501.36613499682,0.8225882889078062,434,0.022772656456967737,6416.7400933505405,2470.3159417697793,0.4528648402315485,11,18,37,0.09227343543032264,151,283,31,19,131,20.074439107618964,90,Y
11,36,3,0,10,61,18,0.29834408326747947,26,12,0.6428271281646027,68,8,0.3823424228641644,62,0,16,0.8508966089794247,58.56538412283767,24.404039849679563,34387.00368484117,0.4710339102057534,248,0.03910339102057534,1910.3860591386137,1415.9922568326438,0.42220512163783563,17,30,51,0.21193051918517808,104,144,35,16,86,14.239571492287864,62,Y
4,7,2,0,0,12,4,0.2668429525945774,6,3,0.75,16,1,0.0,14,0,4,1.0,22.07450742224871,10.326330194107816,2350.600185481601,0.08045100677220324,50,0.10045100677220324,130.59147652374574,227.70846195099676,0.25,3,6,14,0.17819597291118708,26,23,13,10,22,11.93624153474596,15,Y
4,2,1,0,5,3,1,0.13671597203962657,1,1,1.0,6,1,0.0,13,0,1,1.0,19.035325463815077,12.486863888158506,2967.2194916695994,0.08,55,0.08,164.84230739474742,237.63994073684538,0.5547337993395576,0,1,6,0.06890532401320885,24,30,9,9,27,28.70609298361286,13,Y
1,4,1,1,3,6,2,0.17608369859459644,3,2,0.7992379463783175,8,1,0.0,13,0,2,1.0,30.749587147242,7.27928177772989,1613.5162124523322,0.07391630140540356,49,0.13783260281080711,89.63966916973017,222.34472637664476,0.3965771238918605,1,3,8,0.12,21,27,13,9,21,19.358328928005868,15,Y
1,3,3,0,0,4,2,0.24377812213515718,2,2,1.0,7,1,0.0,8,0,2,1.0,21.120901401154995,5.226746326777787,566.4900294993342,0.03875562442703144,27,0.19502249770812577,31.474932506875625,109.11429304628591,0.5,1,2,7,0.16751124885406288,12,15,8,7,12,2.488751145937127,8,Y
2,3,2,0,0,4,2,0.133486744195246,2,2,0.98256627902377,8,1,0.032688226830431266,15,0,2,0.9912831395118851,14.209918287152547,18.98752494106241,4969.751949921978,0.09217921512202876,63,0.051307529073217256,276.0935143028361,264.0951522557465,0.5130752907321725,1,2,8,0.10305090117084026,27,36,7,10,20,0.502962850164236,15,Y
37,39,17,0,93,61,20,0.06585925255003684,22,12,0.6808042711426466,159,9,0.36707508818595636,283,0,4,0.36160854228529327,337.17747246497066,55.41564520012213,475789.8919318695,3.964882200387577,1643,0.025959786442867665,26432.77167293503,11904.64313280534,0.48404021355713234,19,30,140,0.041919572885735334,657,985,137,14,416,23.256833244287776,283,Y
4,19,4,8,0,29,10,0.273023816647601,10,3,0.44423698870136025,33,7,0.6076342256865128,29,0,9,0.9407186121281451,29.760559242419763,20.637438402030938,12535.886357586958,0.20517965303203628,114,0.05,696.4397577208239,609.5818782239688,0.6668409294908574,9,20,25,0.23820346967963724,50,63,22,18,44,23.2204316536046,38,Y
2,5,2,1,4,9,3,0.16354216915892983,4,3,1.0,11,1,0.0,17,0,3,1.0,19.773349413085754,12.364632527336154,3021.9986335723065,0.08,53,0.08,167.88917475678184,244.42540375258474,0.3528614427566886,2,4,10,0.10531325373839473,20,32,10,12,30,25.927204735505143,18,Y
7,10,3,1,0,19,5,0.11964661030160163,9,5,1.0,23,1,0.0,46,0,5,0.9823305150800816,43.70882545781322,17.392970330395894,13219.31048013086,0.2498233051508008,142,0.059823305150800817,734.4050757558392,760.07276212506,0.17583093002357308,4,9,19,0.09911652575400409,66,75,26,13,57,4.449645624524692,48,Y
5,15,2,3,23,19,8,0.21683979562630057,7,2,0.40758668465189307,25,7,0.7780951007557226,33,0,2,0.40758668465189307,26.69257787697419,28.171514277536417,20871.393776886165,0.2469480613121098,144,0.03115801021868497,1159.5230519386878,744.331174438677,0.9027381124055347,6,9,19,0.1184198978131503,52,92,17,18,67,42.89876086816108,36,Y
5,13,3,1,0,25,7,0.15794410874904613,12,4,0.6526946484047123,31,1,0.0,46,0,7,1.0,41.26954165165968,19.320598618156236,14902.576588266526,0.26003992232210993,149,0.056007984464421984,827.921477125918,780.0808455190529,0.136007984464422,6,12,25,0.12996007767789008,68,81,24,13,56,5.25680643090662,48,Y
13,37,9,9,19,63,19,0.17326067770226894,27,14,0.7740690082061824,74,16,0.8043143307859908,99,5,17,0.9066757852288716,81.16081452040035,27.12402400112831,59110.6520525948,0.7254041652519567,351,0.04,3283.9257765619695,2186.166684769718,0.8210536530837218,18,31,57,0.13229791737402163,152,199,54,19,150,22.381877877779438,109,Y
2,3,2,1,0,4,1,0.1689184909813359,2,1,0.5054075450933205,8,1,0.0,11,0,1,1.0,23.503743081382318,9.542429436869352,2137.6389975214834,0.07010815090186642,51,0.10010815090186642,118.75549986230462,224.1313453118941,0.5054075450933205,1,2,8,0.12902664188320231,21,29,11,10,16,8.57788186707781,12,Y
229,100,22,1,210,155,50,0.10230058468680872,56,27,0.5831906450110604,409,23,0.4088440525914933,494,0,24,0.5234565320953155,685.2349369083997,63.87267785309215,2242176.9676244655,12.511940380501219,4553,0.015132943542127518,124565.39055139167,37531.24826390427,0.41654346790468455,49,77,360,0.05230058468680872,1933,2620,288,17,959,29.472515477160698,495,Y
10,21,2,1,3,33,12,0.16935013590517106,16,3,0.2642970100862367,48,1,0.02859402017247337,69,0,11,0.977254756680987,25.439402017247335,65.33236966206528,101954.0243628461,0.5346948356034997,290,0.01129972818965788,5664.110531208826,1589.4187371042494,0.10534469969832867,8,16,37,0.13740054362068424,126,164,21,21,88,3.9826661644880774,71,Y
4,6,2,2,1,6,4,0.22795259290723538,3,3,0.839367905429805,14,1,0.0,17,0,4,1.0,27.081617846684544,10.09394369080335,2729.9209819608113,0.09196839527149026,57,0.09598419763574513,151.66605630919665,271.4274502385922,0.22992098817872564,1,3,11,0.1160632094570195,22,35,13,12,39,21.085657458787125,19,Y
0,4,1,0,0,7,2,0.19026954411699473,3,2,0.723517507356529,9,1,0.0,14,0,2,1.0,25.054537470536918,7.030008955890398,1233.0267833823768,0.058378257352832454,41,0.13837825735283246,68.49946091176601,175.65465924246234,0.3575696250018483,1,3,8,0.16864780146982716,18,22,10,8,17,1.1579242500776274,14,Y
