LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
7,11,19,1,0,18,6,0.1124204933308371,9,2.012420493330837,6,1.0,52,3,0.4920960496985582,49,0,5,0.8146787648455348,88.23660155674216,20.04393182532111,35327.792106362365,0.5845165430293953,288,0.04887086424265118,1962.6566582272694,1759.0345039575511,0.5853212351544652,4,9,48,0.09790395030144178,111,176,50,18,60,3.3310824191425006,50,Y
7,8,9,0,1,5,5,0.15100622270711883,2,2.0,4,0.7889937772928812,33,1,0.1254709388611544,37,0,4,0.7889937772928812,65.4949739298678,18.259757445456113,20709.000554616472,0.38320746724854254,202,0.05660373362427129,1150.4976758096,1145.6955448678914,0.29465351528122175,1,2,30,0.11440248908284753,77,124,34,16,47,3.5924310916035793,37,Y
7,19,8,0,2,30,10,0.26198601276931466,13,2.192609493846286,9,0.8385218987692573,51,4,0.24397202553862934,39,0,8,0.7935796835384572,42.956757583067954,24.802789055234246,25298.3484042253,0.3443187341538285,189,0.04357968353845712,1405.464390428132,1028.7569415121009,0.3476672786154862,8,15,43,0.19988443046160032,65,123,24,18,52,6.831216715081622,40,Y
11,23,16,0,5,37,12,0.22420699824975243,17,2.1428145863480688,11,0.9124274031504457,76,7,0.5042069982497525,57,2,9,0.7615860035004951,65.63031264177762,33.53950127478887,73969.50645001915,0.7290618045506436,346,0.030841399649950488,4109.419293967711,2198.4557115474945,0.5433655985998019,9,18,65,0.16336559859980196,123,222,52,28,77,8.979262904314755,57,Y
0,5,7,0,1,6,3,0.19939544569135365,2,3.0,2,0.9466625243487775,17,3,1.0,15,1,3,1.0,26.543120731698885,17.977371980026753,8584.35674670216,0.1603022771543232,93,0.06,476.9088315302005,477.3468453453969,1.0,2,3,16,0.17131400998662297,30,62,15,18,18,10.78350999752888,15,Y
1,3,5,0,0,4,2,0.18405783245891683,2,2.0,2,1.0,10,1,0.0,9,1,2,1.0,24.712197398213597,13.828691599423319,4711.062282529919,0.11695662565581237,69,0.07,261.72606884197637,341.1376389378009,0.5,1,2,10,0.14304337434418762,23,45,13,16,13,9.182315688440358,10,Y
18,26,15,2,10,26,15,0.1778714188068082,12,2.039357094034041,10,0.6865856068748901,88,3,0.17317121374978045,86,0,11,0.7418071282102123,82.34378447410424,36.26496998340762,107089.49886744593,0.9916072649148975,464,0.03,5949.419854542817,2967.4477123699444,0.227428376136164,6,13,74,0.1318071282102123,169,295,58,24,120,12.142345161593264,88,Y
18,24,16,2,11,16,15,0.17018394103233261,8,2.000919705161663,9,0.6020233513556585,83,1,0.004046702711317045,86,0,11,0.7302759115484989,92.61425478080365,35.12722327278522,114239.35288376358,1.0877007370958427,494,0.03,6346.635674888859,3252.7338563196213,0.07367882064665186,4,8,70,0.12027591154849888,188,305,69,25,121,13.956589916369508,88,Y
4,5,9,0,0,7,3,0.23202943085732064,3,2.0,3,0.974632114283492,20,1,0.0,12,0,2,0.9492642285669839,44.19823003867127,10.594577147462262,4847.716332165884,0.15594113828535872,91,0.09695585371401905,269.31308136693013,461.2182555829565,0.32188227657071744,1,3,19,0.14710300800062226,32,58,20,13,20,12.839971652444401,13,Y
8,9,16,0,5,6,6,0.09663501769108056,3,2.0,5,0.7545043454300193,46,1,0.0,71,1,6,0.9203797877070333,128.7507966058157,18.324439971193637,43087.28453100391,0.7799050530732416,363,0.053364982308919444,2393.7370947829095,2348.859180792195,0.1535548761624361,1,3,41,0.08,149,214,70,17,89,6.787623097975411,71,Y
1,5,5,0,6,8,3,0.2501012316769244,4,2.0,3,1.0,14,1,0.0,11,0,2,0.9983296773307478,29.096861818015345,10.494938416153781,3204.8197984210206,0.09994938416153781,64,0.1000506158384622,178.05051623681308,305.3527433337054,0.33,2,4,13,0.13025307919231094,20,43,12,12,22,36.76200099292977,11,Y
4,7,7,0,1,7,4,0.21356767794330006,3,2.0,4,1.0,25,1,0.0,20,0,4,1.0,50.65128573284747,9.321026108913518,4115.61971417869,0.15356767794330006,87,0.11195959742912506,228.6414330546573,450.8301611634659,0.2482424154252496,1,3,22,0.15678383897165002,29,58,21,13,28,8.175280776045074,21,Y
0,5,8,0,0,7,3,0.19097467578733174,3,2.4512662106334138,3,1.0,19,1,0.4512662106334139,15,1,3,1.0,36.474399059394756,14.23568620494522,7052.116739782503,0.16451266210633414,97,0.07646201368099759,391.7841550239404,493.01456448628824,0.6323483611243874,2,3,18,0.16548733789366588,35,61,18,14,18,5.013567600137228,15,Y
2,7,6,0,4,10,4,0.29610847174619626,5,2.0,4,1.0,21,1,0.0,15,0,3,0.8270262005768267,37.05099298148973,10.569523497031934,3868.271802937633,0.12540524011536533,75,0.09924314406921919,214.89937343831164,374.4595413201388,0.23459475988463466,2,5,19,0.1807568559307808,25,50,16,13,24,22.81347618260056,15,Y
2,3,6,0,2,5,2,0.20436271183481797,2,2.0,2,1.0,12,1,0.0,10,1,2,1.0,26.687743339840377,12.592795643003349,4231.537902842752,0.11303922519005201,68,0.080441162214922,235.0875414412218,333.47305958228145,0.4408334141154421,1,2,12,0.136519612595026,22,45,13,14,17,18.748075048802836,11,Y
13,23,16,3,6,31,13,0.18533037595933843,14,2.0853303759593382,12,0.9170203554995928,74,5,0.33356419693195927,68,1,12,0.918786534526972,84.63328123517654,23.916626836331247,46607.97702830683,0.6581257826082951,325,0.0422426930946056,2589.3324880896516,1971.790453755804,0.39374843478340965,8,15,62,0.14205845524315522,118,207,47,18,95,12.50289092328056,72,Y
